,Name,Price,Reviews,Screen_size
2215,HP EliteBook 840 G5 Intel Core i5 8th Gen 8GB RAM 256GB SSD 14 Inches FHD Display,"KSh 40,500",0,14.0
2216,Asus ROG Zephyrus M16-Intel Core I7 12700H - 16GB+512GB,"KSh 333,000",0,
2217,"Hp elitebook 840g1 intel corei5-4th gen 8gb ram 500gb hdd 14""screen windows 10 bit 64bits microsoft office 2019","KSh 20,000",0,14.0
2218,"HP Probook 640 G2 6th - Intel Core i5 8GB Ram 256GB SSD - 13.3"" HD Screen Refurbished Notebook","KSh 24,599",1,13.3
2219,"WINDOWS 11 PRO ACTIVATED Office 2021Activated ,Lenovo Refurbished Yoga 11e 8GB 256GB SSD-x360 Touch Screen- Intel Celeron WINDOWS 11 PRO ACTIVATED +FREE WIRELESS MOUSE.","KSh 19,999",3,
2220,"refurbished HP EliteBook 840 G6, Core I7, 8GB RAM, 256GB SSD, 8th Generation, 14 Inch screen size, silver in color with windows 10 intalled with 3 months warranty","KSh 34,500",0,14.0
2221,DELL Latitude 7250 | Intel Core I7| -5th Gen| 8GB Ram| 256GB SSD | Windows 10 installed| 12.5″ Display Refurbished black in color,"KSh 17,799",0,
2222,"REFURBISHED Lenovo ThinkPad X280 8GB RAM 256gb SSD , COREI5 , 6TH GENERATION , INSTALLED WINDOWS 10 PRO, black","KSh 26,000",0,
2223,Refurbished HP Elitebook 840G5 8th Generation Core i5 8GB Ram 256GB SSD 14'' Inch Screen Size With Windows 10 Installed,"KSh 27,999",0,14.0
2224,refurbished DELL latitude 5400 8th generation Dell Latitude 5400 Core I5 8GB RAM 256GB SSD Refurbished 6onths warranty black in color,"KSh 27,000",0,
2225,"REFURBISHED LENOVO THINKPAD T470 CORE INTEL I5 , 6TH GENERATION , 8GB RAM 256GB SSD STORAGE , 14 INCH , WINDOWS 10 PRO,+FREE MOUSE , BLUETOOTH","KSh 22,999",0,14.0
2226,"Lenovo ThinkPad X270 Refurbished Intel Core I5-6600U 2.80GHz 8GB RAM 256GB SSD 12.5""","KSh 22,950",0,12.5
2227,"DELL LATITUDE 3300 VERY SLIM INTEL Celeron 7TH GENERATION , 4GB RAM 128GB SSD I-12.5 INCH NSTALLED WINDOWS 10 PRO","KSh 17,500",1,12.5
2228,"REFURBISHED MACBOOK PRO 2012 , 13.3"" INCH CORE I5 6GB RAM 128GB SSD ,SILVER, NOTEBOOK","KSh 26,499",0,13.3
2229,"REFURBISHED TOUCHSCREEN HP ELITEBOOPK 1040 G3 CORE I7 8GB RAM 256GB SSD,6TH GENERATION,SILVER, WINDOWS 11","KSh 33,999",1,
2230,DELL LATITUDE 7280 CORE I5 7TH GEN 8GB RAM 256 GB SSD WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 Black FREE MOUSE ON PACKAGE,"KSh 19,999",3,
2231,"REFURBISHED LENOVO THINKPAD X280 CORE I5 8GB RAM 256GB SSD STORAGE, 8TH GENERATION ,12.5 INCH ,WINDOWS 10 PRO +FREE MOUSE","KSh 24,999",0,12.5
2232,HP ELITEBOOK 840 G1 CORE INTEL I5 4GB RAM 500GB HDD 4TH GENERATION INSTALLED WINDOWS 10 PRO 64 BIT+FREE OFFICE 2019,"KSh 17,999",1,
2233,"HP PROBOOK 6460 2ND GENERATION CORE I5 4GB RAM 500GB HDD ,15"" INCH , WINDOWS 10 PRO 64 BIT , OFFICE 2019 INSTALLED+6 MONTH WARRANTY","KSh 13,800",0,15.0
2234,"LENOVO THINKPAD X260 CORE I5 8GB RAM 256GB SSD 6TH GENERATION ,12.5"" INCH , WINDOWS 10 PRO +FREE MOUSE Black","KSh 17,999",0,12.5
2235,"HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD 6th Gen Refurbished Silver-12.6"", 6 Months Warranty","KSh 22,500",0,12.6
2236,MACBOOK PRO 2012 CORE INTEL i5 4GB Ram 500GB HDD Rom 13.3'' IOS Notebook with 1 Free Mouse 6 Month Warranty Silver 13 inch,"KSh 24,999",0,13.3
2237,"Lenovo ACTIVATED WINDOWS 11 PRO REFURBISHED THINKPAD YOGA 11E 8GB RAM, 128 SSD WITH BASIC SOFTWARES +FREE MOUSE","KSh 19,200",0,
2238,"HP EliteBook 840 G5 8th Gen Intel Quad-Core i5-8350 1.7GHz 8GB RAM 256GB SSD 14"" FHD Display Bluetooth Webcam WiFi USB Type-C HDMI Intel UHD Graphics 620","KSh 33,000",0,14.0
2239,"REFURBISHED DELL LATITUDE E7240 2.3GHZ CORE I5 – 8GB RAM – 256GB SSD –5TH GEN ,NOTEBOOK -12.5″ inch windows 10 PRO 64 BIT +FREE BLACK MOUSE Blac","KSh 18,499",0,
2240,"Lenovo ThinkPad T470s Intel Core i5-7th Gen 8GB RAM 256GB SSD 14"" FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty+ free mouse","KSh 23,999",0,14.0
2241,"HP Refurbished EliteBook 8460p RAM 8GB HDD 500GB Core I5 14"" Windows 10ro +Microsoft Office + Basic Software Installed And a Free Mouse","KSh 19,999",0,14.0
2242,HP Elitebook 1012 X2 G2 Detachable Intel core i5-7th Generation 8GB RAM 256GB SSD,"KSh 36,875",0,
2243,Toshiba Tecra X40-D Intel Core i5 7th Gen 8GB RAM 256GB SSD 14 Inches FHD Display,"KSh 33,800",0,14.0
2244,"HP ELITEBOOK 1030 G2 X360 CORE INTEL I5 8GB RAM 256GB SSD 7TH GENERATION TOUCHSCREEN INSTALLED WINDOWS 10 PRO ,OFFICE 2019 FREE BAG AND FREE MOUSE INSIDE","KSh 46,500",0,
2245,"Dell Latitude E7450 Ultrabook, Intel I5-5300U Processsor , 128GB SSD, 8Gb Ram, Bluetooth, Win 10","KSh 26,800",0,
2246,"DELL LATITUDE E7470| CORE I5| 8GB RAM |256GB SSD| 6TH GENERATION| WINDOWS 10 PRO|14""INCH| WINDOWS 10 PRO+FREE MOUSE","KSh 25,499",1,14.0
2247,HOT DEALS DELL VOSTRO 3400 BOXED CORE INTEL I5 8GB RAM 256GB SSD 2GB GRAPHICS NVIDIA INSTALLED WINDOWS 10 PRO + 6 MONTH WARRANTY,"KSh 45,999",0,
2248,Hp 840 G5 INTEL CORE I5 8TH GENERATION 8GB RAM 256GB SSD 14 INCH DISPLAY NONTOUCH WINDOWS 10 MICROSOFT OFFICE 2019 WITH SIX MONTHS WARRANTY,"KSh 32,499",0,14.0
2249,"Lenovo ThinkPad Yoga 370 x360 Convertible Intel Core i5 8GB RAM 256GB SSD 13.3 Inches Multi-Touch ,7th generation Display + free wired mouse","KSh 24,999",0,13.3
2250,Dell Latitude E6420 Intel Core i5 2.5ghz 4GB RAM 500GB HDD HDMI DVD Windows 10 64bit,"KSh 15,999",0,
2251,DELL LATITUDE E7240 2.3GHZ CORE I5 – 8GB RAM – 256GB SSD – 12.5″ inch windows 10 PRO 64 BIT +FREE BLACK MOUSE,"KSh 20,500",1,
2252,HP EliteBook 820 G3 Intel Core i5 6th Gen 8GB RAM,"KSh 23,000",0,
2253,"HP Elite X2 1012 G2 2-IN-1 Detachable -Intel Core i5-7200U, 8GB RAM, 256GB SSD, Win10 Pro","KSh 45,000",1,
2254,Refurbished: Lenovo ThinkPad T470 7th Gen Intel Core i5 Processor 8GB RAM 500GB HDD,"KSh 22,990",0,
2255,"Lenovo Ideapad 3-15.6""-Intel Celeron-1TB HDD-4GB RAM-Windows 10-Grey+Bag+Printer","KSh 41,999",0,15.6
2256,"LENOVO THINKPAD X240 CORE INTEL I5 4GB RAM 500GB HDD 4TH GEN , 12.5 INCH ,INSTALLED WINDOWS 10 PRO, NOTEBOOK","KSh 17,779",0,12.5
2257,HP PRO X2 DETACHABLE KEYBOARD CORE I5 8GB RAM 256GB GB SSD STORAGE TOUCHSCREEN INSTALLED WINDOWS 10 PRO COMES WITH STYLUS PEN+6 MONTH WARRANTY,"KSh 38,500",0,
2258,HP 640 G1 IntelRCoreTMi5 8GB RAM 128GB SSD,"KSh 19,040",0,
2259,"REFURBISHED MACBOOK PRO 13 2012 INTEL CORE I5 8GB RAM 500GB HDD, SILVER, INSTALLED WITH MAC OS, 6 MONTHS WARRANTY ORIGINAL CHARGER","KSh 25,999",0,
2260,"Blancco S1 12.3"" HD Tablet Bundle — Intel Core m3-7Y30, 4GB RAM, 128GB SSD, Bluetooth Keyboard & Mouse, Gray No Touchscreen","KSh 15,999",0,12.3
2261,"REFURBISHED HP PROBOOK 11 G2 CORE I3 6TH GENERATION , 4GB RAM 500GB HDD ,TOUCHSCREEN, 11.6"" INCH , NOTEBOOK","KSh 19,500",0,11.6
2262,"Lenovo ThinkPad T470S 14 ""FHD, Core i7 7600U 2.8GHz, 8GB RAM, 256 GB Solid State Drive, Windows 10 Pro 64Bit office 2019+ free mouse","KSh 32,500",0,14.0
2263,Hot dealsHP 250 G5 Core i5 – 8GB RAM – 500GB ROM 5th generation,"KSh 38,000",0,
2264,"Refurbished Lenovo Thinkpad x250 Core i5 8GB RAM 500GB HDD 12.5 Inch , 5TH GENERATION 6 Months Warranty Notebook Black 12.5 inches+FREE MOUSE","KSh 18,299",0,12.5
2265,DELL Latitude 7490 | Intel Core I7| -8th Gen| 8GB RAM| 256GB SSD | Windows 10 Pro | 14″ Display Refurbished with a Free Mouse Black,"KSh 36,999",0,
2266,Hp Elitebook 840 G5 Core i5 8GB+256GB+14'' Windows 11 pro Notebook with 1 Free Mouse 6 Month Warranty Free Office 2019,"KSh 31,999",0,14.0
2267,"Lenovo ThinkPad T490 14.0 FHD Intel Core i5-8265U , 8GB RAM, 256 GB SSD, Windows 10 Pro 64-bit Black 14 inch+ free mouse","KSh 34,999",0,14.0
2268,HP Elite X2 13-Inch Touch Display Core i5 8GB Ram 256GB SSD,"KSh 31,000",1,
2269,"Lenovo ThinkPad Yoga 11e Intel Celeron 4GB RAM 128GB SSD 11.6"" touch","KSh 16,500",0,11.6
2270,"Asus Zenbook Pro 15 OLED-AMD Ryzen 7 5800H-16GB RAM+512GB SSD-4GB NVIDIA GeForce-15.6"" FHD","KSh 155,000",0,15.6
2271,"SHARE THIS PRODUCT Official Store Lenovo Ideapad 1-11.6""-Intel Celeron-4GB RAM-128GB SSD-Windows 11-Blue+Bag+Flash+Keyholder","KSh 41,999",0,11.6
2272,"REFURBISHED LENOVO THINKPAD T440S I5 4TH GENERATION 8GB RAM 500GB HDD ,14 INCH,WINDOWS 10 PRO +FREE MOUSE","KSh 18,999",0,14.0
2273,"REFURBISHED DELL LATITUDE E7240 2.3GHZ CORE I5 – 8GB RAM – 256GB SSD –5TH GEN ,NOTEBOOK -12.5″ inch windows 10 PRO 64 BIT +FREE BLACK MOUSE Blac","KSh 18,499",0,
2274,Lenovo W540 IntelR coreTM i7-4800M 16GB RAM 128GB SSD WorkStation,"KSh 25,000",0,
2275,"REFURBISHED HP ELITEBOOK 820 G1 CORE I5 4GB RAM 500GB HDD, 4TH GENERATION , 12.5"" INCH ,NOTEBOOK, INSTALLED WINDOWS 10 PRO 64 BIT+6 MONTH WARRANTY","KSh 16,999",0,12.5
2276,Dell Latitude E7240 Ultrabook PC – Intel Core i5-4300U 1.9GHz 8GB 128GB SSD Windows 10 Professional,"KSh 19,599",0,
2277,"Lenovo Ideapad 3-11th Gen Intel Core I7-16GB RAM+1TB SSD-15.6"" FHD-WIN11","KSh 99,999",0,15.6
2278,DELL LATITUDE 7280 CORE I7 7TH GEN 8GB RAM 256 GB SSD NOTEBOOK WINDOWS 10 PRO AND MICROSOFT OFFICE 2019,"KSh 25,999",9,
2279,Hp 430 G5 IntelRCoreTM-i5 7th Generation 8GB RAM 128GB SSD,"KSh 24,700",0,
2280,"Asus Zenbook Pro 15 OLED-AMD Ryzen 7 5800H-16GB RAM+512GB SSD-4GB NVIDIA GeForce-15.6"" FHD","KSh 155,000",0,15.6
2281,LENOVO YOGA 11E TOUCHSCREEN INTEL CELERON 4GB RAM 128GB SSD STORAGE + FREE WIRELESS MOUSE,"KSh 16,500",0,
2282,"LENOVO THINKPAD X240 CORE INTEL I5 4GB RAM 500GB HDD 4TH GEN , 12.5 INCH ,NSTALLED WINDOWS 10 PRO, NOTEBOOK","KSh 16,499",0,12.5
2283,Brand new Hp envy 15 coi7 10th generation 2.6ghz 16gbram 512ssd Nvidia geforce 6gb graphic card,"KSh 185,000",0,
2284,Hp 830 g5 corei5 8gb 256ssd touch 8th Gen,"KSh 43,500",0,
2285,"Asus Vivobook Flip 14 TP470-11th Gen Intel Core I5-1135G7-8GB RAM-256GB SSD-14"" TouchScreen-Black","KSh 86,999",0,14.0
2286,"SHARE THIS PRODUCT DELL Vostro 3500-15.6""-11th Gen Intel Core I3-1TB HDD-4GB RAM-Black+Bag+HP 2320 Printer+32GB Flash","KSh 83,000",0,15.6
2287,"Lenovo V14-Intel Celeron-1TB HDD-4GB RAM-Windows 10-14"" Display-Iron","KSh 36,999",1,14.0
2288,Lenovo ThinkPad Yoga 370 X360 Convertible Intel Core I5 7th Gen 8GB RAM 256GB SSD 13.3 Inches FHD Multi-Touch Display With ThinkPad Stylus Pen,"KSh 31,000",0,13.3
2289,"HP Notebook 15-Intel Celeron-4GB RAM-500GB HDD-Windows 10-15.6""-Black+Keyholder+Printer","KSh 38,999",0,15.6
2290,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2291,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2292,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2293,Hp probook 650 g1 coi5 4th gen 4gb ram 500gb hdd 2.6ghz speed,"KSh 19,499",0,
2294,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2295,"Lenovo ThinkPad T480s Intel Core i5 8th gen 8GB RAM 256 GB SSD 14"" FHD Touch Screen- Win10 Pro Refurb Black","KSh 39,000",1,14.0
2296,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",1,14.0
2297,"HP Notebook 15-Intel Celeron-4GB RAM-256GB SSD-Windows 11-15.6""-Black+Keyholder","KSh 34,999",0,15.6
2298,"Lenovo Ideapad 3-15.6""-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows 11-Grey+Printer","KSh 50,000",0,15.6
2299,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2300,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2301,Hp elitebook 1030g3 coi7 8th generation 8gb ram 512ssd touch screen,"KSh 73,000",0,
2302,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2303,"HP Refurbished ProBook 640 G1 Core I5, 4GB RAM, 500GB HDD, Windows 10","KSh 19,500",0,
2304,HP 820G3,"KSh 26,000",0,
2305,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2306,DELL E5540 IntelR CoreTM i5 4th Generation 4GB RAM 320GB HD with 2GB Graphics Card,"KSh 25,000",0,
2307,Hp elitebook 830 g5 coi7 16gbram 512ssd 8thgeneration,"KSh 54,000",0,
2308,"Lenovo V Series-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows 11-14"" Display-Grey+Printer","KSh 44,999",0,14.0
2309,"SHARE THIS PRODUCT Official Store Lenovo Ideapad 1-11.6""-Intel Celeron-4GB RAM-128GB SSD-Windows 11-Blue+Printer","KSh 41,999",0,11.6
2310,"Lenovo Ideapad 3-15.6""-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows 11-Grey+Bag","KSh 59,000",0,15.6
2311,"Lenovo V14-Intel Celeron-1TB HDD-4GB RAM-Windows 10-14"" Display-Iron Grey+Printer","KSh 43,999",0,14.0
2312,HP EliteBook 840 G5 Intel Core i7-8TH Gen 16gb ram 512gb ssd,"KSh 43,000",0,
2313,HP ELITEBOOK 1030 G3 X360 CORE i7 8TH GEN 16GB RAM 512SSD TOUCHSCREEN,"KSh 61,999",0,
2314,Hp Elitebook 1040 G3 Core i7 8GB+256GB +14'' Windows 10 Notebook with 1 Free Mouse 6 Month Warranty Free Office 2019 Silver 14 inch Silver M,"KSh 34,999",1,14.0
2315,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2316,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2317,LENOVO FLEX 5 INTEL CORE i7 WITH 16GB RAM MEMORY 512GB SSD WITH NVIDIA GEFORCE GRAPHICS CARD,"KSh 64,999",0,
2318,"Acer 11 Chromebook 11.6""- 32GB / 4GB Intel Celeron -Type C- Bluetooth - WiFi - Camera -Chrome OS - Refurb.","KSh 10,999",0,11.6
2319,"Refurbished DELL Latitude E6410 -14"" Core I5 - 4GB RAM /320GB HDD -DVDRW- Webcam -WiFi –Windows","KSh 14,599",0,14.0
2320,"HP Refurbished EliteBook 840 G3 Intel Core I7 6th Gen 16GB, 256GB SSD- Windows 10 - Silver","KSh 38,999",0,
2321,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2322,"HP ELITEBOOK FOLIO 1040 G3, INTEL CORE I5 6th GENERATION 8GB RAM 256GB SSD,14 INCHES HD TOUCHSCREN DISPLAY, WINDOWS 10PRO INSTALLED.","KSh 29,000",0,14.0
2323,Lenovo thinkpad x270 coi5 7th generation 8gbram 256ssd,"KSh 25,500",0,
2324,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2325,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2326,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2327,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2328,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2329,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2330,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2331,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2332,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2333,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2334,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2335,Dell Latitude E7240 Intel Core i5 2.1GHz 8GB 128GB SSD 12.5″ · GHz Intel Core i5-4300U 1.9ghz Processor · 4GB DDR3 memory. · 128GB Solid State Drive · 12.5-inch,"KSh 19,999",0,
2336,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2337,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2338,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2339,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2340,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2341,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2342,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2343,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2344,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2345,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2346,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2347,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2348,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2349,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2350,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2351,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2352,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2353,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2354,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2355,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2356,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2357,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2358,"Refurbished PORTEGE Z30-B Corei5 5th/8GB/128GB SSD/13.3""","KSh 20,750",0,13.3
2359,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2360,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2361,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2362,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2363,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2364,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2365,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2366,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2367,"HP Elite x2 1012 G2 Intel Core i7 8th generation processor, 16GB RAM, -256GB SSD","KSh 59,499",0,
2368,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
