product_name,product_reviews,product_price,clean_product_name,description,brand,size
"Vitron HTC5568S,55"" inch FRAMELESS- 4K ULTRA HD Smart& Digital - Android 11 TV, Netflix, Youtube Bluetooth+360 BRACKET+TV GUARD+14 MONTHS WARRANTY",(2),"KSh 43,999","Vitron HTC5568S,55 inch FRAMELESS- 4K ULTRA HD Smart Digital - Android 11 TV, Netflix, Youtube Bluetooth360 BRACKETTV GUARD14 MONTHS WARRANTY","HTC5568S, FRAMELESS- 4K ULTRA HD Smart Digital - Android 11 TV, Netflix, Youtube Bluetooth360 BRACKETTV GUARD14 MONTHS WARRANTY",Vitron,55
"Vitron HTC4388FS,43"" Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore Television+FREE 7 GIFTS+14 MONTHS WARRANTY",(102),"KSh 22,889","Vitron HTC4388FS,43 Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore TelevisionFREE 7 GIFTS14 MONTHS WARRANTY","HTC4388FS,,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore TelevisionFREE 7 GIFTS14 MONTHS WARRANTY",Vitron,43
"VITRON HTC3200S - 32"" Inch ,BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV Inbuilt WIFI HDMIS,USB,Netflix,Youtube,Playstore Television",(93),"KSh 13,889","VITRON HTC3200S - 32 Inch ,BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV Inbuilt WIFI HDMIS,USB,Netflix,Youtube,Playstore Television","HTC3200S -  ,BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV Inbuilt WIFI HDMIS,USB,Netflix,Youtube,Playstore Television",VITRON,32
Artel 40 inch Frameless Bluetooth Smart TV(AT40EL01)Netflix Youtube Android AC Energy Saving Televison 1G+8G,(1),"KSh 16,599",Artel 40 inch Frameless Bluetooth Smart TVAT40EL01Netflix Youtube Android AC Energy Saving Televison 1G8G,Frameless Bluetooth Smart TVAT40EL01Netflix Youtube Android AC Energy Saving Televison 1G8G,Artel,40
"CTC 42 Inch Android Smart TV HD Television with 24 Months Warranty(CTC42F1S) Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video",(1),"KSh 17,899","CTC 42 Inch Android Smart TV HD Television with 24 Months WarrantyCTC42F1S Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video","Android Smart TV HD Television with 24 Months Warranty42F1S Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video",CTC,42
"Hisense 43'' Inch A6 series,BLUETOOTH TV, Smart ULTRA HD 4K HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO+6 FREE GIFTS",(9),"KSh 34,999","Hisense 43 Inch A6 series,BLUETOOTH TV, Smart ULTRA HD 4K HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO6 FREE GIFTS","A6 series,BLUETOOTH TV, Smart ULTRA HD 4K HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO6 FREE GIFTS",Hisense,43
EOCO E-2600 Digital AC/DC TV Original 1080P Energy Saving Televison with 12 Months Warranty,(0),"KSh 7,899",EOCO E-2600 Digital ACDC TV Original 1080P Energy Saving Televison with 12 Months Warranty,E-2600 Digital ACDC TV Original 1080P Energy Saving Televison with 12 Months Warranty,EOCO,
"Solarmax 22 inches Digital TV AC / DC Solar TV Full HD , VGA , HDMI , USB , Free to Air",(0),"KSh 5,999","Solarmax 22 inches Digital TV AC  DC Solar TV Full HD , VGA , HDMI , USB , Free to Air","es Digital TV AC  DC Solar TV Full HD , VGA , HDMI , USB , Free to Air",Solarmax,22
EOCO E-2600 Smart Bluetooth AC/DC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G+8G with 12 Months Warranty,(1),"KSh 8,899",EOCO E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,EOCO,
"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA ACCESSORIES",(18),"KSh 12,895","CTC 32 Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA ACCESSORIES","es Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA ACCESSORIES",CTC,32
Vitron 55 Inches 4K UHD Smart Android TV with Bluetooth DVB-T2 Smart Tellevison OS Android 11 1.5G+8G HTC5568US,(42),"KSh 41,960",Vitron 55 Inches 4K UHD Smart Android TV with Bluetooth DVB-T2 Smart Tellevison OS Android 11 1.5G8G HTC5568US,es 4K UHD Smart Android TV with Bluetooth DVB-T2 Smart Tellevison OS Android 11 1.5G8G HTC5568US,Vitron,55
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+3 FREE GIFTS",(8),"KSh 21,299","VITRON 43 INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM3 FREE GIFTS","TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM3 FREE GIFTS",VITRON,43
"GLD 50 Inch 4K UHD Smart Frameless Televisions Android LED TV(LE50Q6UD-SA),Bluetooth-USB 2-HDMI 3-Googleplay NETFLIX YOUTUBE",(32),"KSh 35,499","GLD 50 Inch 4K UHD Smart Frameless Televisions Android LED TVLE50Q6UD-SA,Bluetooth-USB 2-HDMI 3-Googleplay NETFLIX YOUTUBE","4K UHD Smart Frameless Televisions Android LED TVLE50Q6UD-SA,Bluetooth-USB 2-HDMI 3-Googleplay NETFLIX YOUTUBE",GLD,50
EOCO E-2600 Smart Bluetooth AC/DC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G+8G with 12 Months Warranty,(9),"KSh 8,899",EOCO E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,EOCO,
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + 4 EXTRA ACCESSORIES",(2),"KSh 20,895","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  4 EXTRA ACCESSORIES","HTC4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE   BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  4 EXTRA ACCESSORIES",VITRON,43
"CTC 23'' Digital LED TV ,USB,HDMI PORT,23"" INCHES,DECODER,AC/DC.",(4),"KSh 6,799","CTC 23 Digital LED TV ,USB,HDMI PORT,23 INCHES,DECODER,ACDC.","23 Digital LED TV ,USB,HDMI PORT,ES,DECODER,ACDC.",CTC,23
"Amtec 32R1S 32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 8 FREE GIFTS",(45),"KSh 13,995","Amtec 32R1S 32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV 8 FREE GIFTS","32R1S  Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV 8 FREE GIFTS",Amtec,32
"BLUETOOTH VITRON 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 4 GIFTS",(1),"KSh 20,999","BLUETOOTH VITRON 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 4 GIFTS","VITRON  FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 4 GIFTS",BLUETOOTH,43
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + FREE TV GUARD+BRACKET",(5),"KSh 20,395","GLD 43 inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  FREE TV GUARDBRACKET","TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  FREE TV GUARDBRACKET",GLD,43
"BLUETOOTH VITRON HTC4388FS , 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 6 GIFTS",(5),"KSh 21,999","BLUETOOTH VITRON HTC4388FS , 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 6 GIFTS","VITRON HTC4388FS ,  FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 6 GIFTS",BLUETOOTH,43
"VISION PLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH Enabled,NETFLIX,YOUTUBE Inbuilt Decoder VP8843SF Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 8  FREE GIFTS",(28),"KSh 24,995","VISION PLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH Enabled,NETFLIX,YOUTUBE Inbuilt Decoder VP8843SF Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  8  FREE GIFTS","PLUS  FRAMELESS Full HD Smart Android TV BLUETOOTH Enabled,NETFLIX,YOUTUBE Inbuilt Decoder VP8843SF Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  8  FREE GIFTS",VISION,43
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ FREE WALL BRACKET",(2),"KSh 12,390","VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY FREE WALL BRACKET","BLUETOOTH-ENABLED  HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY FREE WALL BRACKET",VITRON,32
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 6 EXTRA ACCESSORIES",(1),"KSh 13,880","GLD 32 Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  6 EXTRA ACCESSORIES","Frameless Smart Android TV  Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  6 EXTRA ACCESSORIES",GLD,32
"VITRON HTC5068US 50"" Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE + 6 EXTRA GIFTS",(19),"KSh 35,995","VITRON HTC5068US 50 Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE  6 EXTRA GIFTS","HTC5068US  FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE  6 EXTRA GIFTS",VITRON,50
"VISION PLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA  ACCESSORIES",(6),"KSh 24,895","VISION PLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA  ACCESSORIES","PLUS  FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA  ACCESSORIES",VISION,43
"VISION Plus 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 8 Free Gifts",(11),"KSh 15,995","VISION Plus 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  8 Free Gifts","Plus  VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  8 Free Gifts",VISION,32
"TCL P635- 43"" Inch,FRAMELESS, 4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled++FREE WALL BRACKET+TV GUARD+2 YEARS WARRANTY",(1),"KSh 32,999","TCL P635- 43 Inch,FRAMELESS, 4K Ultra HD Smart LED GoogleAndroid TV,Bluetooth-EnabledFREE WALL BRACKETTV GUARD2 YEARS WARRANTY","P635- ,FRAMELESS, 4K Ultra HD Smart LED GoogleAndroid TV,Bluetooth-EnabledFREE WALL BRACKETTV GUARD2 YEARS WARRANTY",TCL,43
"VITRON HTC3218 32"" INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months Warranty+FREE AERIAL+WALL BRACKET+ TV GUARD",(0),"KSh 12,799",VITRON HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months WarrantyFREE AERIALWALL BRACKET TV GUARD,HTC3218  FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months WarrantyFREE AERIALWALL BRACKET TV GUARD,VITRON,32
VITRON HTC2446 24 INCHES HD Digital AC/DC LED TV INBUILT DECODER(for local channels) Multiple HDMI Output and USB AV ports  Wide Color Enhancer+ 3 FREE GIFTS,(5),"KSh 9,999",VITRON HTC2446 24 INCHES HD Digital ACDC LED TV INBUILT DECODERfor local channels Multiple HDMI Output and USB AV ports  Wide Color Enhancer 3 FREE GIFTS,HTC2446 ES HD Digital ACDC LED TV INBUILT DECODERfor local channels Multiple HDMI Output and USB AV ports  Wide Color Enhancer 3 FREE GIFTS,VITRON,24
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE WALL BRACKET+HEAVYDUTY EXTENSION",(32),"KSh 20,995","VITRON 43 INCH TV HTC4388FS BLUETOOTH  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE WALL BRACKETHEAVYDUTY EXTENSION","TV HTC4388FS BLUETOOTH  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE WALL BRACKETHEAVYDUTY EXTENSION",VITRON,43
"TCL 50 INCH SMART TV 50V6B 50'' 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH NEW MODEL",(1),"KSh 44,299","TCL 50 INCH SMART TV 50V6B 50 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH NEW MODEL","SMART TV 50V6B 50 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH NEW MODEL",TCL,50
"AMTEC 43"" inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+ 8 FREE GIFTS",(9),"KSh 21,795","AMTEC 43 inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS","TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS",AMTEC,43
"Vitron 50"" INCH SMART ULTRA HD 4K SCREEN TV,BLUETOOTH-TILT BRACKET+GUARD+14 MONTHS WARRANTY",(0),"KSh 35,999","Vitron 50 INCH SMART ULTRA HD 4K SCREEN TV,BLUETOOTH-TILT BRACKETGUARD14 MONTHS WARRANTY","SMART ULTRA HD 4K SCREEN TV,BLUETOOTH-TILT BRACKETGUARD14 MONTHS WARRANTY",Vitron,50
"Vitron HTC4388FS- 43"" Inch,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore +6 FREE EXTRA GIFTS",(22),"KSh 21,999","Vitron HTC4388FS- 43 Inch,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore 6 FREE EXTRA GIFTS","HTC4388FS- ,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore 6 FREE EXTRA GIFTS",Vitron,43
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + 8 FREE Gifts",(9),"KSh 21,295","GLD 43 inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  8 FREE Gifts","TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  8 FREE Gifts",GLD,43
"Skyworth 43” inch 43E FRAMELESS FHD ANDROID AI TV,Built-in WI-FI,NETFLIX,YOUTUBE,GOOGLE ASSITANT Playstore OK GOOGLE TV Bluetooth Enabled Inbuilt Decoder+ 8 FREE GIFTS",(42),"KSh 28,995","Skyworth 43 inch 43E FRAMELESS FHD ANDROID AI TV,Built-in WI-FI,NETFLIX,YOUTUBE,GOOGLE ASSITANT Playstore OK GOOGLE TV Bluetooth Enabled Inbuilt Decoder 8 FREE GIFTS","43E FRAMELESS FHD ANDROID AI TV,Built-in WI-FI,NETFLIX,YOUTUBE,GOOGLE ASSITANT Playstore OK GOOGLE TV Bluetooth Enabled Inbuilt Decoder 8 FREE GIFTS",Skyworth,43
"Amtec 19"" With Inbuilt Free To Air Decorder",(1),"KSh 5,499",Amtec 19 With Inbuilt Free To Air Decorder,19 With Inbuilt Free To Air Decorder,Amtec,
"Hisense 32"" inch VIDAA OS Full HD FRAMELESS Smart  TV Inbuilt WIFI  Dobly Audio Inbuilt Decoder Wide Color Enhancer 24 Months Warranty + 8 Free Gifts",(6),"KSh 21,999",Hisense 32 inch VIDAA OS Full HD FRAMELESS Smart  TV Inbuilt WIFI  Dobly Audio Inbuilt Decoder Wide Color Enhancer 24 Months Warranty  8 Free Gifts,VIDAA OS Full HD FRAMELESS Smart  TV Inbuilt WIFI  Dobly Audio Inbuilt Decoder Wide Color Enhancer 24 Months Warranty  8 Free Gifts,Hisense,32
"TCL 55'' Inch V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",(1),"KSh 49,499","TCL 55 Inch V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs","V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",TCL,55
"VITRON BLUETOOTH TV-32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI +14 MONTHS WARRANTY+ 4 FREE GIFTS",(3),"KSh 13,190","VITRON BLUETOOTH TV-32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY 4 FREE GIFTS","BLUETOOTH TV- HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY 4 FREE GIFTS",VITRON,32
"Vitron BLUETOOTH TV  HTC3200S,FRAMELESS 32 Inch Smart Android TV Inbuilt Decoder 3*HDMI,2*USB ports,Netflix,Youtube, App Store 14 Months Warranty+ +3 EXTRA GIFTS",(48),"KSh 12,995","Vitron BLUETOOTH TV  HTC3200S,FRAMELESS 32 Inch Smart Android TV Inbuilt Decoder 3HDMI,2USB ports,Netflix,Youtube, App Store 14 Months Warranty 3 EXTRA GIFTS","BLUETOOTH TV  HTC3200S,FRAMELESS  Smart Android TV Inbuilt Decoder 3HDMI,2USB ports,Netflix,Youtube, App Store 14 Months Warranty 3 EXTRA GIFTS",Vitron,32
"EOCO 43"" INCH BLUETOOTH ENABLED FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + 4 FREE GIFTS",(0),"KSh 19,990","EOCO 43 INCH BLUETOOTH ENABLED FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  4 FREE GIFTS","BLUETOOTH ENABLED FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  4 FREE GIFTS",EOCO,43
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + 6 FREE ACCESSORIES+",(45),"KSh 21,595","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  6 FREE ACCESSORIES","HTC4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE   BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  6 FREE ACCESSORIES",VITRON,43
"VITRON 43"" INCH HTC4388FS  BLUETOOTH FRAMELESS Full HD SMART ANDROID TV, NETFLIX, Youtube, Inbuilt Decoder 2*USB Ports,3*HDMI Ports,APPSTORE 14 Months Warranty+ 8 FREE GIFTS",(81),"KSh 22,595","VITRON 43 INCH HTC4388FS  BLUETOOTH FRAMELESS Full HD SMART ANDROID TV, NETFLIX, Youtube, Inbuilt Decoder 2USB Ports,3HDMI Ports,APPSTORE 14 Months Warranty 8 FREE GIFTS","HTC4388FS  BLUETOOTH FRAMELESS Full HD SMART ANDROID TV, NETFLIX, Youtube, Inbuilt Decoder 2USB Ports,3HDMI Ports,APPSTORE 14 Months Warranty 8 FREE GIFTS",VITRON,43
"TCL 50"" Inch, P635, 4K HDR Google/Android TV,BLUETOOTH-ENABLED+FREE TV GUARD+EXTENSION",(1),"KSh 43,899","TCL 50 Inch, P635, 4K HDR GoogleAndroid TV,BLUETOOTH-ENABLEDFREE TV GUARDEXTENSION",", P635, 4K HDR GoogleAndroid TV,BLUETOOTH-ENABLEDFREE TV GUARDEXTENSION",TCL,50
"Vitron 32"" Inches, USB, HDMI, HD Ready, Frameless, Digital LED TV + 3 FREE GIFTSv",(0),"KSh 14,500","Vitron 32 Inches, USB, HDMI, HD Ready, Frameless, Digital LED TV  3 FREE GIFTSv","es, USB, HDMI, HD Ready, Frameless, Digital LED TV  3 FREE GIFTSv",Vitron,32
"Artel 40 inch Frameless Digital TV(AT40D) with14 Months Warranty,AC Energy Saving Televison",(8),"KSh 16,599","Artel 40 inch Frameless Digital TVAT40D with14 Months Warranty,AC Energy Saving Televison","Frameless Digital TVAT40D with14 Months Warranty,AC Energy Saving Televison",Artel,40
"VITRON BLUETOOTH-32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore  14 MONTHS WARRANTY+ FREE GIFTS",(7),"KSh 13,999","VITRON BLUETOOTH-32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore  14 MONTHS WARRANTY FREE GIFTS","BLUETOOTH- HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore  14 MONTHS WARRANTY FREE GIFTS",VITRON,32
"Vitron 55"" Inch FRAMELESS,BLUETOOTH,UHD 4k Android Smart TV,NETFLIX+GUARD+WALL BRACKET",(1),"KSh 43,699","Vitron 55 Inch FRAMELESS,BLUETOOTH,UHD 4k Android Smart TV,NETFLIXGUARDWALL BRACKET","FRAMELESS,BLUETOOTH,UHD 4k Android Smart TV,NETFLIXGUARDWALL BRACKET",Vitron,55
"VITRON BLUETOOTH HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 7 FREE GIFTS",(0),"KSh 13,875","VITRON BLUETOOTH HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  7 FREE GIFTS","BLUETOOTH HTC3200S, FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  7 FREE GIFTS",VITRON,32
