product_name,product_reviews,product_price,clean_product_name,brand,size,tv_type
"Vitron 32"" Inch Bluetooth Enabled Frameless Smart Android TV, Inbuilt Decoder Netflix and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",(0),"KSh 14,284","Vitron 32 Inch Bluetooth Enabled Frameless Smart Android TV, Inbuilt Decoder Netflix and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",vitron,32,smart
"Vitron 43"" Inch Full HD Frameless Smart Android TV, Inbuilt Decoder Netflix, and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",(0),"KSh 22,530","Vitron 43 Inch Full HD Frameless Smart Android TV, Inbuilt Decoder Netflix, and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",vitron,43,smart
CTC 19 Inch Digital HD LED TV+Free Aerial,(6),"KSh 6,800",CTC 19 Inch Digital HD LED TVFree Aerial,Unknown,19,digital
"VISION 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT + a Free Wall Bracket DVBT2/S2 Screen Share",(0),"KSh 14,495","VISION 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT  a Free Wall Bracket DVBT2S2 Screen Share",vision,32,smart
"Syinix 43A61 43"" Inch A61 Series Frameless Bluetooth Enabled FHD Smart Android TV Television Inbuilt Decoder HDR DolbyAudio PrimeVideo Ok Google i-cast+Free TV Guard+Bracket",(0),"KSh 28,495",Syinix 43A61 43 Inch A61 Series Frameless Bluetooth Enabled FHD Smart Android TV Television Inbuilt Decoder HDR DolbyAudio PrimeVideo Ok Google i-castFree TV GuardBracket,vision,43,smart
"TCL 32"" inch Bluetooth Enabled Smart Android Frameless Google TV Netflix Youtube InbuiltDecoder Built-in wifi Dolby Audio HDR10+Free Bracket+Extension",(0),"KSh 22,999",TCL 32 inch Bluetooth Enabled Smart Android Frameless Google TV Netflix Youtube InbuiltDecoder Built-in wifi Dolby Audio HDR10Free BracketExtension,tcl,32,smart
Hisense32 inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels+ 3 EXTRA GIFTS,(0),"KSh 20,999",Hisense32 inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels 3 EXTRA GIFTS,hisense,32,smart
"GLD 43"" Inch Full HD Smart TV Android LED Television, Netflix, Youtube Frameless Bluetooth Tv with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions",(0),"KSh 48,360","GLD 43 Inch Full HD Smart TV Android LED Television, Netflix, Youtube Frameless Bluetooth Tv with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions",vision,43,smart
"TCL 32S5400AF 32"" Inch Frameless Smart ANDROID TV Google Play,Netflix,Youtube Inbuilt Decoder HDR10 Dobly Audio Chrome-Cast,Bluetooth Enabled + Free TV GUARD",(0),"KSh 22,760","TCL 32S5400AF 32 Inch Frameless Smart ANDROID TV Google Play,Netflix,Youtube Inbuilt Decoder HDR10 Dobly Audio Chrome-Cast,Bluetooth Enabled  Free TV GUARD",tcl,32,smart
"TCL 43P635, 43"" INCH 4K HDR SMART ANDROID TELEVISION DOLBY AUDIO BLUETOOTH ENABLED GOOGLE TELEVISION NETFLIX YOUTUBE INBUILT DECODER+FREE TV GUARD+32 GB FLASH DISK",(0),"KSh 35,999","TCL 43P635, 43 INCH 4K HDR SMART ANDROID TELEVISION DOLBY AUDIO BLUETOOTH ENABLED GOOGLE TELEVISION NETFLIX YOUTUBE INBUILT DECODERFREE TV GUARD32 GB FLASH DISK",tcl,32,smart
"TCL43 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ FREE TVGUARD+EXTENSION",(0),"KSh 29,895","TCL43 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 FREE TVGUARDEXTENSION",tcl,43,smart
"TCL43 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 NETFLIX YOUTUBE",(0),"KSh 28,495","TCL43 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 NETFLIX YOUTUBE",tcl,43,smart
"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ 6 EXTRA FREE GIFTS",(0),"KSh 29,895","TCL 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 6 EXTRA FREE GIFTS",tcl,43,smart
"TCL43 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ 8 FREE GIFTS",(0),"KSh 29,995","TCL43 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 8 FREE GIFTS",tcl,43,smart
"Gld 32"" Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+FREE WALL BRACKET",(0),"KSh 13,490","Gld 32 Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONSFREE WALL BRACKET",vision,32,smart
"Gld 32"" Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+6 FREE GIFTS+2 YEARS WARRANTY",(0),"KSh 14,599","Gld 32 Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS6 FREE GIFTS2 YEARS WARRANTY",vision,32,smart
"VISION43 VP8843,43"" INCH FRAMELESS Full HD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2+S2 WIFI+FREE WALL MOUNT BRACKET",(0),"KSh 23,995","VISION43 VP8843,43 INCH FRAMELESS Full HD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2S2 WIFIFREE WALL MOUNT BRACKET",vision,43,smart
"VISION43 PLUS VP8843,43"" INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2+S2 WIFI+FREE WALL MOUNT BRACKET",(0),"KSh 23,795","VISION43 PLUS VP8843,43 INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2S2 WIFIFREE WALL MOUNT BRACKET",vision,43,smart
"VISION PLUS VP8843,43"" INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2+S2 WIFI+FREE WALL MOUNT BRACKET",(0),"KSh 23,795","VISION PLUS VP8843,43 INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2S2 WIFIFREE WALL MOUNT BRACKET",vision,43,smart
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube  HDMI USB PORTS  Wide Color Enhancer + FREE TV GUARD+FLASH DISK",(0),"KSh 20,495","GLD 43 inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube  HDMI USB PORTS  Wide Color Enhancer  FREE TV GUARDFLASH DISK",vision,43,smart
VITRON32 HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER for FREE to Air Channels 14 Months Warranty+ A FREE AERIAL+FREE 4-WAY EXTENSION +FREE  FLASH DISK,(0),"KSh 11,999",VITRON32 HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER for FREE to Air Channels 14 Months Warranty A FREE AERIALFREE 4-WAY EXTENSION FREE  FLASH DISK,vitron,32,digital
"BLUETOOTH VITRON 32"" INCH HTC3200S,FRAMELESS 32"" Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+FREE 6 GIFTS",(0),"KSh 14,699","BLUETOOTH VITRON 32 INCH HTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTYFREE 6 GIFTS",vitron,32,smart
"Skyworth 43"" Inch FHD Frameless Smart Google  Android TV, Netflix and Youtube Bluetooth Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",(0),"KSh 30,555","Skyworth 43 Inch FHD Frameless Smart Google  Android TV, Netflix and Youtube Bluetooth Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",vision,43,smart
"SONY Bravia 43"" inch X7500K Smart Google UHD 4K LED TV-YouTube, Netflix-Smart Tvs",(0),"KSh 64,999","SONY Bravia 43 inch X7500K Smart Google UHD 4K LED TV-YouTube, Netflix-Smart Tvs",sony,43,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty +4 FREE GIFTS",(0),"KSh 15,699","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty 4 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty +8 FREE GIFTS",(0),"KSh 14,799","Vitron 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty 8 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore+6 FREE GIFTS",(0),"KSh 14,790","Vitron 32 Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore6 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty +FREE GIFTS",(0),"KSh 13,599","Vitron 32 Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore Television+4 FREE GIFTS",(0),"KSh 14,290","Vitron 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore Television4 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore+14 MONTHS WARRANTY",(0),"KSh 14,790","Vitron 32 Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore14 MONTHS WARRANTY",vitron,32,smart
"Vitron 32"" Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore+14 MONTHS WARRANTY",(0),"KSh 14,799","Vitron 32 Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder,Netflix,Youtube,Playstore14 MONTHS WARRANTY",vitron,32,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore 14 Months Warranty",(0),"KSh 15,499","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore 14 Months Warranty",vitron,32,smart
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore 14 Months Warranty",(0),"KSh 13,599","Vitron 32 Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore 14 Months Warranty",vitron,32,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + FREE GIFTS",(0),"KSh 14,999","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore Television",(0),"KSh 14,599","Vitron 32 Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore Television",vitron,32,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty +4 FREE GIFTS",(0),"KSh 15,590","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty 4 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube,Appstore 14 Months Warranty",(0),"KSh 14,270","Vitron 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube,Appstore 14 Months Warranty",vitron,32,smart
"Vitron 32"" Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube,Appstore 8 FREE GIFTS",(0),"KSh 14,299","Vitron 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube,Appstore 8 FREE GIFTS",vitron,32,smart
"TCL S5400-32"" Inch Smart-Frameless,Bluetooth Android LED Television+Tilt Bracket",(0),"KSh 22,999","TCL S5400-32 Inch Smart-Frameless,Bluetooth Android LED TelevisionTilt Bracket",tcl,32,smart
"GLD 32"" Inch Frameless Smart Android TV Netflix, Youtube, inbuilt Decorder LED Television with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",(0),"KSh 14,120","GLD 32 Inch Frameless Smart Android TV Netflix, Youtube, inbuilt Decorder LED Television with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",vision,32,smart
"Skyworth 32"" Inch Bluetooth Full HD Frameless Smart Google  Android 11.0 TV, Netflix and Youtube with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",(0),"KSh 21,995","Skyworth 32 Inch Bluetooth Full HD Frameless Smart Google  Android 11.0 TV, Netflix and Youtube with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",skyworth,32,smart
"Royal 32"" Inch HD Frameless Smart Android TV Netflix, Youtube, inbuilt Decorder Television with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",(0),"KSh 14,334","Royal 32 Inch HD Frameless Smart Android TV Netflix, Youtube, inbuilt Decorder Television with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",vision,32,smart
"Vitron HTC5568S,55"" Inches 4K UHD Smart Android Tv,Netflix,Youtube Television",(0),"KSh 47,999","Vitron HTC5568S,55 Inches 4K UHD Smart Android Tv,Netflix,Youtube Television",vitron,55,smart
"(Latest Version) Vision Plus 50 inch Smart TV Frameless VP8850KV 4K UHD Frameless V+ OS Television 50"" , Bluetooth, NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO+ 4 FREE GIFTS",(0),"KSh 39,999","Latest Version Vision Plus 50 inch Smart TV Frameless VP8850KV 4K UHD Frameless V OS Television 50 , Bluetooth, NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO 4 FREE GIFTS",vision,50,smart
"Hisense 50"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION+2 YEARS WARRANTY",(0),"KSh 46,999","Hisense 50 Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION2 YEARS WARRANTY",hisense,50,smart
"Hisense 55"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION--55A6HKEN",(0),"KSh 56,990","Hisense 55 Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION--55A6HKEN",hisense,55,smart
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube,Decoder-Television+7 GIFTS",(0),"KSh 14,280","VITRON HTC3200S - 32 Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube,Decoder-Television7 GIFTS",vitron,32,smart
"BLUETOOTH VITRON 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+7 FREE GIFTS",(1),"KSh 13,999","BLUETOOTH VITRON 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY7 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch Smart Android Tv,USB/HDMI,Frameless, Netflix + FREE GIFTS",(2),"KSh 19,000","Vitron 32 Inch Smart Android Tv,USBHDMI,Frameless, Netflix  FREE GIFTS",vitron,32,smart
Hisense 43A61G Smart 4K UHD VIDAA Frameless LED TV With Bluethooth Television,(1),"KSh 35,599",Hisense 43A61G Smart 4K UHD VIDAA Frameless LED TV With Bluethooth Television,hisense,43,smart
"Vitron HTC3200S,32"" Inch Frameless Smart Android TV, Inbuilt Decoder Netflix, Appstore.A Class Display: 32 Inch (1366 X 768)
Frameless Design
Smart Android tv
Wi-fi Inbuilt
Inbuilt Decoder
14 Months w",(0),"KSh 15,882","Vitron HTC3200S,32 Inch Frameless Smart Android TV, Inbuilt Decoder Netflix, Appstore.A Class Display 32 Inch 1366 X 768
Frameless Design
Smart Android tv
Wi-fi Inbuilt
Inbuilt Decoder
14 Months w",vitron,32,smart
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube Television+4 GIFTS",(0),"KSh 15,399","VITRON HTC3200S - 32 Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube Television4 GIFTS",vitron,32,smart
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube Television+4 GIFTS",(0),"KSh 14,699","VITRON HTC3200S - 32 Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube Television4 GIFTS",vitron,32,smart
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube,Appstore,Television",(0),"KSh 14,899","VITRON HTC3200S - 32 Inch Frameless Smart Android TV Inbuilt WIFI,-Netflix,Youtube,Appstore,Television",vitron,32,smart
"Vitron HTC5568S,55"" Inches 4K UHD Smart Android TV,Netflix-Frameless Television",(0),"KSh 47,999","Vitron HTC5568S,55 Inches 4K UHD Smart Android TV,Netflix-Frameless Television",vitron,55,smart
"BLUETOOTH GLAZE  43"" INCH FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+7 GIFTS",(0),"KSh 23,890","BLUETOOTH GLAZE  43 INCH FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI7 GIFTS",vision,43,smart
"BLUETOOTH AMTEC 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+8 GIFTS",(0),"KSh 23,790","BLUETOOTH AMTEC 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI8 GIFTS",vision,43,smart
"BLUETOOTH VITRON 43"" INCH FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+8 FREE GIFTS",(0),"KSh 23,790","BLUETOOTH VITRON 43 INCH FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI8 FREE GIFTS",vitron,43,smart
"BLUETOOTH AMTEC 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+7 GIFTS",(0),"KSh 23,780","BLUETOOTH AMTEC 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI7 GIFTS",vision,43,smart
"BLUETOOTH GLD 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+6 GIFTS",(0),"KSh 22,450","BLUETOOTH GLD 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI6 GIFTS",vision,43,smart
"TCL43 43"" Inch Smart Bluetooth Television 43"" ANDROID TV Netflix Youtube Dolby Ok Google App-store Inbuilt WIFI Inbuilt Decoder for local Channels Chrome-Cast Screen +FREE BRACKET",(0),"KSh 28,895",TCL43 43 Inch Smart Bluetooth Television 43 ANDROID TV Netflix Youtube Dolby Ok Google App-store Inbuilt WIFI Inbuilt Decoder for local Channels Chrome-Cast Screen FREE BRACKET,tcl,43,smart
"Syinix 43A61 43"" Inch A61 Series Frameless Bluetooth Enabled FHD Smart Android TV Television Inbuilt Decoder HDR DolbyAudio PrimeVideo Ok Google Chromecast Built-in2 years warranty",(0),"KSh 27,695",Syinix 43A61 43 Inch A61 Series Frameless Bluetooth Enabled FHD Smart Android TV Television Inbuilt Decoder HDR DolbyAudio PrimeVideo Ok Google Chromecast Built-in2 years warranty,vision,43,smart
"GLD 43"" inches TV Smart & DIGITAL Android TV BLUETOOTH-ENABLED Television,WI-FI, Inbuilt Decoder Netflix Youtube,GOOGLE PLAY +  FREE GIFTS",(0),"KSh 23,499","GLD 43 inches TV Smart  DIGITAL Android TV BLUETOOTH-ENABLED Television,WI-FI, Inbuilt Decoder Netflix Youtube,GOOGLE PLAY   FREE GIFTS",vision,43,smart
"GLD 43"" inches TV Smart & DIGITAL Android TV BLUETOOTH-ENABLED Television,WI-FI, Inbuilt Decoder Netflix Youtube,GOOGLE PLAY +EXTENSION+TV GUARD",(0),"KSh 22,690","GLD 43 inches TV Smart  DIGITAL Android TV BLUETOOTH-ENABLED Television,WI-FI, Inbuilt Decoder Netflix Youtube,GOOGLE PLAY EXTENSIONTV GUARD",vision,43,smart
"AMTEC 43"" INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS +FREE TV GUARD+WALL BRACKET+AERIAL",(0),"KSh 23,499","AMTEC 43 INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS FREE TV GUARDWALL BRACKETAERIAL",vision,43,smart
"AMTEC 43"" INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + 8 FREE ACCESSORIES",(0),"KSh 23,999","AMTEC 43 INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  8 FREE ACCESSORIES",vision,43,smart
"Syinix 43A61 43"" Inch A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty+ 6 EXTRA ACCESSORIES",(0),"KSh 28,999",Syinix 43A61 43 Inch A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty 6 EXTRA ACCESSORIES,vision,43,smart
"VITRON 43"" INCH ,BLUETOOTH .FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+7 GIFTS",(0),"KSh 23,790","VITRON 43 INCH ,BLUETOOTH .FRAMELESS FULL HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI7 GIFTS",vitron,43,smart
"Amtec 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS+2 YEARS WARRANTY",(0),"KSh 23,790","Amtec 43 Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS2 YEARS WARRANTY",vision,43,smart
"Amtec 43L12 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS+8 FREE GIFTS",(0),"KSh 23,699","Amtec 43L12 43 Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS8 FREE GIFTS",vision,43,smart
"Amtec 43L12 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS",(0),"KSh 23,799","Amtec 43L12 43 Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS",vision,43,smart
